date,home_team,away_team,home_score,away_score,tournament,neutral,year,home_elo,away_elo,elo_diff,result
1976-10-20,United States,Canada,2.0,0.0,CONCACAF Championship qualification,False,1976,1438.0,1511.0,-73.0,home_win
1976-10-27,Mexico,Canada,0.0,0.0,CONCACAF Championship qualification,False,1976,1709.0,1511.0,198.0,draw
1976-11-10,Haiti,United States,0.0,0.0,Friendly,False,1976,1583.0,1438.0,145.0,draw
1976-11-12,Haiti,United States,0.0,0.0,Friendly,False,1976,1583.0,1438.0,145.0,draw
1976-11-14,Haiti,United States,0.0,0.0,Friendly,False,1976,1583.0,1438.0,145.0,draw
1976-12-04,Japan,South Korea,1.0,2.0,Friendly,False,1976,1465.0,1629.0,-164.0,away_win
1976-12-12,Morocco,Tunisia,1.0,1.0,FIFA World Cup qualification,False,1976,1696.0,1630.0,66.0,draw
1976-12-22,Canada,United States,3.0,0.0,CONCACAF Championship qualification,True,1976,1511.0,1438.0,73.0,home_win
1977-01-04,Uruguay,Ecuador,1.0,1.0,Friendly,False,1977,1657.0,1440.0,217.0,draw
1977-01-07,Saudi Arabia,Iran,0.0,3.0,FIFA World Cup qualification,False,1977,1345.0,1803.0,-458.0,away_win
1977-01-09,Paraguay,Ecuador,2.0,0.0,Friendly,False,1977,1724.0,1440.0,284.0,home_win
1977-01-09,Tunisia,Morocco,1.0,1.0,FIFA World Cup qualification,False,1977,1704.0,1659.0,45.0,draw
1977-01-12,Paraguay,Uruguay,1.0,1.0,Copa Artigas,False,1977,1724.0,1657.0,67.0,draw
1977-01-16,Colombia,Ecuador,0.0,1.0,Friendly,False,1977,1577.0,1440.0,137.0,away_win
1977-01-23,Uruguay,Paraguay,2.0,1.0,Copa Artigas,False,1977,1657.0,1724.0,-67.0,home_win
1977-01-26,Ecuador,Colombia,4.0,1.0,Friendly,False,1977,1440.0,1577.0,-137.0,home_win
1977-02-06,Tunisia,Algeria,2.0,0.0,FIFA World Cup qualification,False,1977,1704.0,1525.0,179.0,home_win
1977-02-09,England,Netherlands,0.0,2.0,Friendly,False,1977,1930.0,2076.0,-146.0,away_win
1977-02-13,Ecuador,Paraguay,2.0,1.0,Friendly,False,1977,1440.0,1724.0,-284.0,home_win
1977-02-20,Colombia,Brazil,0.0,0.0,FIFA World Cup qualification,False,1977,1577.0,2072.0,-495.0,draw
1977-02-20,Panama,Paraguay,0.0,4.0,Friendly,False,1977,1206.0,1724.0,-518.0,away_win
1977-02-23,France,Germany,1.0,0.0,Friendly,False,1977,1853.0,2131.0,-278.0,home_win
1977-02-24,Colombia,Paraguay,0.0,1.0,FIFA World Cup qualification,False,1977,1577.0,1724.0,-147.0,away_win
1977-02-28,Algeria,Tunisia,1.0,1.0,FIFA World Cup qualification,False,1977,1525.0,1704.0,-179.0,draw
1977-03-06,Paraguay,Colombia,1.0,1.0,FIFA World Cup qualification,False,1977,1724.0,1577.0,147.0,draw
1977-03-08,Qatar,Tunisia,1.0,0.0,Friendly,False,1977,1097.0,1704.0,-607.0,home_win
1977-03-09,Brazil,Colombia,6.0,0.0,FIFA World Cup qualification,False,1977,2072.0,1577.0,495.0,home_win
1977-03-13,Egypt,Tunisia,2.0,2.0,African Cup of Nations qualification,False,1977,1661.0,1704.0,-43.0,draw
1977-03-13,Paraguay,Brazil,0.0,1.0,FIFA World Cup qualification,False,1977,1724.0,2072.0,-348.0,away_win
1977-03-20,Brazil,Paraguay,1.0,1.0,FIFA World Cup qualification,False,1977,2072.0,1724.0,348.0,draw
1977-03-22,Argentina,Iran,1.0,1.0,Real Madrid 75th Anniversary Cup,True,1977,1907.0,1803.0,104.0,draw
1977-03-26,Belgium,Netherlands,0.0,2.0,FIFA World Cup qualification,False,1977,1795.0,2076.0,-281.0,away_win
1977-03-26,Japan,South Korea,0.0,0.0,FIFA World Cup qualification,False,1977,1449.0,1722.0,-273.0,draw
1977-03-27,Australia,New Zealand,3.0,1.0,FIFA World Cup qualification,False,1977,1659.0,1501.0,158.0,home_win
1977-03-30,New Zealand,Australia,1.0,1.0,FIFA World Cup qualification,False,1977,1501.0,1659.0,-158.0,draw
1977-03-30,Portugal,Switzerland,1.0,0.0,Friendly,False,1977,1865.0,1618.0,247.0,home_win
1977-04-03,South Korea,Japan,1.0,0.0,FIFA World Cup qualification,False,1977,1722.0,1449.0,273.0,home_win
1977-04-17,Austria,Turkey,1.0,0.0,FIFA World Cup qualification,False,1977,1872.0,1654.0,218.0,home_win
1977-04-22,Iran,Saudi Arabia,2.0,0.0,FIFA World Cup qualification,False,1977,1803.0,1345.0,458.0,home_win
1977-04-23,Switzerland,France,0.0,4.0,Friendly,False,1977,1618.0,1853.0,-235.0,away_win
1977-04-27,Tunisia,Egypt,3.0,2.0,African Cup of Nations qualification,False,1977,1704.0,1661.0,43.0,home_win
1977-04-27,Scotland,Sweden,3.0,1.0,Friendly,False,1977,1998.0,1753.0,245.0,home_win
1977-05-01,Algeria,Senegal,2.0,0.0,Friendly,False,1977,1525.0,1561.0,-36.0,home_win
1977-05-26,Sweden,Norway,1.0,0.0,Nordic Championship,False,1977,1753.0,1481.0,272.0,home_win
1977-05-28,Senegal,Morocco,3.0,2.0,Friendly,False,1977,1561.0,1659.0,-98.0,home_win
1977-06-04,England,Scotland,1.0,2.0,British Home Championship,False,1977,1930.0,1998.0,-68.0,away_win
1977-06-05,Argentina,Germany,1.0,3.0,Friendly,False,1977,1907.0,2131.0,-224.0,away_win
1977-06-08,Brazil,England,0.0,0.0,Friendly,False,1977,2072.0,1930.0,142.0,draw
1977-06-08,Sweden,Switzerland,2.0,1.0,FIFA World Cup qualification,False,1977,1753.0,1618.0,135.0,home_win
1977-06-08,Uruguay,Germany,0.0,2.0,Friendly,False,1977,1657.0,2131.0,-474.0,away_win
1977-06-12,Argentina,England,1.0,1.0,Friendly,False,1977,1907.0,1930.0,-23.0,draw
1977-06-12,Brazil,Germany,1.0,1.0,Friendly,False,1977,2072.0,2131.0,-59.0,draw
1977-06-14,Mexico,Germany,2.0,2.0,Friendly,False,1977,1789.0,2131.0,-342.0,draw
1977-06-15,South Korea,Japan,2.0,1.0,Friendly,False,1977,1722.0,1449.0,273.0,home_win
1977-06-15,Uruguay,England,0.0,0.0,Friendly,False,1977,1657.0,1930.0,-273.0,draw
1977-06-18,Argentina,Scotland,1.0,1.0,Friendly,False,1977,1907.0,1998.0,-91.0,draw
1977-06-23,Brazil,Scotland,2.0,0.0,Friendly,False,1977,2072.0,1998.0,74.0,home_win
1977-06-26,Argentina,France,0.0,0.0,Friendly,False,1977,1907.0,1853.0,54.0,draw
1977-06-30,Brazil,France,2.0,2.0,Friendly,False,1977,2072.0,1853.0,219.0,draw
1977-07-03,South Korea,Iran,0.0,0.0,FIFA World Cup qualification,False,1977,1722.0,1803.0,-81.0,draw
1977-07-27,Iran,Morocco,1.0,1.0,Beijing International Friendship Tournament,True,1977,1803.0,1659.0,144.0,draw
1977-07-28,Iraq,South Korea,1.0,1.0,Merdeka Tournament,True,1977,1569.0,1722.0,-153.0,draw
1977-07-29,Iran,DR Congo,1.0,3.0,Beijing International Friendship Tournament,True,1977,1803.0,1588.0,215.0,away_win
1977-07-31,Iraq,South Korea,0.0,1.0,Merdeka Tournament,True,1977,1569.0,1722.0,-153.0,away_win
1977-08-14,Australia,Iran,0.0,1.0,FIFA World Cup qualification,False,1977,1659.0,1803.0,-144.0,away_win
1977-08-24,Argentina,Paraguay,2.0,1.0,Copa Félix Bogado,False,1977,1907.0,1724.0,183.0,home_win
1977-08-27,Australia,South Korea,2.0,1.0,FIFA World Cup qualification,False,1977,1659.0,1722.0,-63.0,home_win
1977-08-31,Paraguay,Argentina,2.0,0.0,Copa Félix Bogado,False,1977,1724.0,1907.0,-183.0,home_win
1977-09-07,England,Switzerland,0.0,0.0,Friendly,False,1977,1930.0,1618.0,312.0,draw
1977-09-07,Norway,Sweden,2.0,1.0,FIFA World Cup qualification,False,1977,1481.0,1753.0,-272.0,home_win
1977-09-21,Switzerland,Spain,1.0,2.0,Friendly,False,1977,1618.0,1953.0,-335.0,away_win
1977-09-27,Mexico,United States,3.0,0.0,Friendly,False,1977,1789.0,1467.0,322.0,home_win
1977-10-09,Mexico,Haiti,4.0,1.0,CONCACAF Championship,False,1977,1789.0,1616.0,173.0,home_win
1977-10-20,Canada,Haiti,1.0,1.0,CONCACAF Championship,True,1977,1535.0,1616.0,-81.0,draw
1977-10-22,Mexico,Canada,3.0,1.0,CONCACAF Championship,False,1977,1789.0,1535.0,254.0,home_win
1977-10-23,South Korea,Australia,0.0,0.0,FIFA World Cup qualification,False,1977,1722.0,1659.0,63.0,draw
1977-10-26,Netherlands,Belgium,1.0,0.0,FIFA World Cup qualification,False,1977,2076.0,1795.0,281.0,home_win
1977-10-30,Switzerland,Norway,1.0,0.0,FIFA World Cup qualification,False,1977,1618.0,1481.0,137.0,home_win
1977-10-30,Turkey,Austria,0.0,1.0,FIFA World Cup qualification,False,1977,1654.0,1872.0,-218.0,away_win
1977-11-11,Iran,South Korea,2.0,2.0,FIFA World Cup qualification,False,1977,1803.0,1722.0,81.0,draw
1977-11-16,Germany,Switzerland,4.0,1.0,Friendly,False,1977,2131.0,1618.0,513.0,home_win
1977-11-25,Egypt,Tunisia,3.0,2.0,FIFA World Cup qualification,False,1977,1661.0,1704.0,-43.0,home_win
1977-11-25,Iran,Australia,1.0,0.0,FIFA World Cup qualification,False,1977,1803.0,1659.0,144.0,home_win
1977-11-27,Iraq,Morocco,3.0,0.0,Friendly,False,1977,1569.0,1659.0,-90.0,home_win
1977-12-03,Morocco,Iraq,0.0,0.0,Friendly,False,1977,1659.0,1569.0,90.0,draw
1977-12-11,Tunisia,Egypt,4.0,1.0,FIFA World Cup qualification,False,1977,1704.0,1661.0,43.0,home_win
1978-02-19,Ghana,Ivory Coast,3.0,1.0,Friendly,False,1978,1661.0,1570.0,91.0,home_win
1978-02-21,Iraq,Algeria,3.0,0.0,Friendly,False,1978,1631.0,1605.0,26.0,home_win
1978-02-22,Germany,England,2.0,1.0,Friendly,False,1978,2039.0,2001.0,38.0,home_win
1978-02-23,Iraq,Algeria,1.0,0.0,Friendly,False,1978,1631.0,1605.0,26.0,home_win
1978-03-06,Morocco,Tunisia,1.0,1.0,African Cup of Nations,True,1978,1612.0,1716.0,-104.0,draw
1978-03-08,France,Portugal,2.0,0.0,Friendly,False,1978,1895.0,1891.0,4.0,home_win
1978-03-14,Ghana,Tunisia,1.0,0.0,African Cup of Nations,False,1978,1661.0,1716.0,-55.0,home_win
1978-03-22,Belgium,Austria,1.0,0.0,Friendly,False,1978,1792.0,1892.0,-100.0,home_win
1978-03-29,Spain,Norway,3.0,0.0,Friendly,False,1978,1963.0,1483.0,480.0,home_win
1978-04-01,France,Brazil,1.0,0.0,Friendly,False,1978,1895.0,2143.0,-248.0,home_win
1978-04-04,Switzerland,Austria,0.0,1.0,Friendly,False,1978,1604.0,1892.0,-288.0,away_win
1978-04-05,Germany,Brazil,0.0,1.0,Friendly,False,1978,2039.0,2143.0,-104.0,away_win
1978-04-05,Tunisia,Netherlands,0.0,4.0,Friendly,False,1978,1716.0,2069.0,-353.0,away_win
1978-04-19,England,Brazil,1.0,1.0,Friendly,False,1978,2001.0,2143.0,-142.0,draw
1978-04-19,Sweden,Germany,3.0,1.0,Friendly,False,1978,1741.0,2039.0,-298.0,home_win
1978-04-25,Uruguay,Argentina,2.0,0.0,Friendly,False,1978,1680.0,2041.0,-361.0,home_win
1978-04-26,Spain,Mexico,2.0,0.0,Friendly,False,1978,1963.0,1700.0,263.0,home_win
1978-05-03,Argentina,Uruguay,3.0,0.0,Friendly,False,1978,2041.0,1680.0,361.0,home_win
1978-05-11,France,Iran,2.0,1.0,Friendly,False,1978,1895.0,1741.0,154.0,home_win
1978-05-19,France,Tunisia,2.0,0.0,Friendly,False,1978,1895.0,1716.0,179.0,home_win
1978-05-19,Iran,Ghana,3.0,0.0,Friendly,False,1978,1741.0,1661.0,80.0,home_win
1978-05-20,Austria,Netherlands,0.0,1.0,Friendly,False,1978,1892.0,2069.0,-177.0,away_win
1978-05-20,Scotland,England,0.0,1.0,British Home Championship,False,1978,1887.0,2001.0,-114.0,away_win
1978-05-24,Uruguay,Spain,0.0,0.0,Friendly,False,1978,1680.0,1963.0,-283.0,draw
1978-06-02,Mexico,Tunisia,1.0,3.0,FIFA World Cup,True,1978,1700.0,1716.0,-16.0,away_win
1978-06-03,Austria,Spain,2.0,1.0,FIFA World Cup,True,1978,1892.0,1963.0,-71.0,home_win
1978-06-03,Brazil,Sweden,1.0,1.0,FIFA World Cup,True,1978,2143.0,1741.0,402.0,draw
1978-06-03,Iran,Netherlands,0.0,3.0,FIFA World Cup,True,1978,1741.0,2069.0,-328.0,away_win
1978-06-06,Argentina,France,2.0,1.0,FIFA World Cup,False,1978,2041.0,1895.0,146.0,home_win
1978-06-06,Germany,Mexico,6.0,0.0,FIFA World Cup,True,1978,2039.0,1700.0,339.0,home_win
1978-06-07,Austria,Sweden,1.0,0.0,FIFA World Cup,True,1978,1892.0,1741.0,151.0,home_win
1978-06-07,Brazil,Spain,0.0,0.0,FIFA World Cup,True,1978,2143.0,1963.0,180.0,draw
1978-06-07,Iran,Scotland,1.0,1.0,FIFA World Cup,True,1978,1741.0,1887.0,-146.0,draw
1978-06-10,Germany,Tunisia,0.0,0.0,FIFA World Cup,True,1978,2039.0,1716.0,323.0,draw
1978-06-11,Austria,Brazil,0.0,1.0,FIFA World Cup,True,1978,1892.0,2143.0,-251.0,away_win
1978-06-11,Netherlands,Scotland,2.0,3.0,FIFA World Cup,True,1978,2069.0,1887.0,182.0,away_win
1978-06-11,Spain,Sweden,1.0,0.0,FIFA World Cup,True,1978,1963.0,1741.0,222.0,home_win
1978-06-14,Austria,Netherlands,1.0,5.0,FIFA World Cup,True,1978,1892.0,2069.0,-177.0,away_win
1978-06-18,Argentina,Brazil,0.0,0.0,FIFA World Cup,False,1978,2041.0,2143.0,-102.0,draw
1978-06-18,Germany,Netherlands,2.0,2.0,FIFA World Cup,True,1978,2039.0,2069.0,-30.0,draw
1978-06-21,Austria,Germany,3.0,2.0,FIFA World Cup,True,1978,1892.0,2039.0,-147.0,home_win
1978-06-25,Argentina,Netherlands,3.0,1.0,FIFA World Cup,False,1978,2041.0,2069.0,-28.0,home_win
1978-07-02,Algeria,Iraq,1.0,1.0,Friendly,False,1978,1605.0,1631.0,-26.0,draw
1978-07-04,Algeria,Iraq,0.0,0.0,Friendly,False,1978,1605.0,1631.0,-26.0,draw
1978-07-13,Iraq,Japan,0.0,0.0,Merdeka Tournament,True,1978,1631.0,1412.0,219.0,draw
1978-07-13,Algeria,Egypt,1.0,1.0,All-African Games,False,1978,1605.0,1681.0,-76.0,draw
1978-07-19,Japan,South Korea,0.0,4.0,Merdeka Tournament,True,1978,1412.0,1832.0,-420.0,away_win
1978-07-22,Iraq,South Korea,0.0,2.0,Merdeka Tournament,True,1978,1631.0,1832.0,-201.0,away_win
1978-07-25,Algeria,Ghana,2.0,0.0,All-African Games,False,1978,1605.0,1661.0,-56.0,home_win
1978-07-29,Iraq,South Korea,0.0,2.0,Merdeka Tournament,True,1978,1631.0,1832.0,-201.0,away_win
1978-08-30,Norway,Austria,0.0,2.0,UEFA Euro qualification,False,1978,1483.0,1892.0,-409.0,away_win
1978-09-01,France,Sweden,2.0,2.0,UEFA Euro qualification,False,1978,1895.0,1741.0,154.0,draw
1978-09-06,Switzerland,United States,2.0,0.0,Friendly,False,1978,1604.0,1461.0,143.0,home_win
1978-09-20,Austria,Scotland,3.0,2.0,UEFA Euro qualification,False,1978,1892.0,1887.0,5.0,home_win
1978-09-20,Belgium,Norway,1.0,1.0,UEFA Euro qualification,False,1978,1792.0,1483.0,309.0,draw
1978-09-20,Portugal,United States,1.0,0.0,Friendly,False,1978,1891.0,1461.0,430.0,home_win
1978-10-11,Portugal,Belgium,1.0,1.0,UEFA Euro qualification,False,1978,1891.0,1792.0,99.0,draw
1978-10-11,Switzerland,Netherlands,1.0,3.0,UEFA Euro qualification,False,1978,1604.0,2069.0,-465.0,away_win
1978-10-25,Scotland,Norway,3.0,2.0,UEFA Euro qualification,False,1978,1887.0,1483.0,404.0,home_win
1978-11-08,France,Spain,1.0,0.0,Friendly,False,1978,1895.0,1963.0,-68.0,home_win
1978-11-15,Austria,Portugal,1.0,2.0,UEFA Euro qualification,False,1978,1892.0,1891.0,1.0,away_win
1978-11-29,Portugal,Scotland,1.0,0.0,UEFA Euro qualification,False,1978,1891.0,1887.0,4.0,home_win
1978-12-10,Iraq,Qatar,2.0,1.0,Asian Games,True,1978,1631.0,1104.0,527.0,home_win
1978-12-12,Qatar,Saudi Arabia,2.0,2.0,Asian Games,True,1978,1104.0,1365.0,-261.0,draw
1978-12-14,Iraq,Saudi Arabia,1.0,1.0,Asian Games,True,1978,1631.0,1365.0,266.0,draw
1978-12-15,Japan,South Korea,1.0,3.0,Asian Games,True,1978,1412.0,1832.0,-420.0,away_win
1978-12-20,Germany,Netherlands,3.0,1.0,Friendly,False,1978,2039.0,2069.0,-30.0,home_win
1979-01-09,Cape Verde,Senegal,0.0,1.0,Amílcar Cabral Cup,True,1979,1187.0,1562.0,-375.0,away_win
1979-02-28,Turkey,Algeria,0.0,1.0,Friendly,False,1979,1672.0,1664.0,8.0,away_win
1979-03-04,Japan,South Korea,2.0,1.0,Friendly,False,1979,1469.0,1825.0,-356.0,home_win
1979-03-27,Iraq,Qatar,2.0,0.0,Gulf Cup,False,1979,1692.0,1149.0,543.0,home_win
1979-03-28,Belgium,Austria,1.0,1.0,UEFA Euro qualification,False,1979,1896.0,1937.0,-41.0,draw
1979-03-28,Netherlands,Switzerland,3.0,0.0,UEFA Euro qualification,False,1979,2042.0,1592.0,450.0,home_win
1979-04-01,Turkey,Germany,0.0,0.0,UEFA Euro qualification,False,1979,1672.0,2070.0,-398.0,draw
1979-04-04,Saudi Arabia,Qatar,7.0,0.0,Gulf Cup,True,1979,1390.0,1149.0,241.0,home_win
1979-04-08,Iraq,Saudi Arabia,2.0,0.0,Gulf Cup,False,1979,1692.0,1390.0,302.0,home_win
1979-05-02,Austria,Belgium,0.0,0.0,UEFA Euro qualification,False,1979,1937.0,1896.0,41.0,draw
1979-05-02,United States,France,0.0,6.0,Friendly,False,1979,1493.0,1923.0,-430.0,away_win
1979-05-09,Norway,Portugal,0.0,1.0,UEFA Euro qualification,False,1979,1477.0,1852.0,-375.0,away_win
1979-05-17,Brazil,Paraguay,6.0,0.0,Friendly,False,1979,2051.0,1782.0,269.0,home_win
1979-05-22,Argentina,Netherlands,0.0,0.0,FIFA 75th Anniversary Cup,True,1979,1976.0,2042.0,-66.0,draw
1979-05-26,England,Scotland,3.0,1.0,British Home Championship,False,1979,2052.0,1790.0,262.0,home_win
1979-05-31,Brazil,Uruguay,5.0,1.0,Friendly,False,1979,2051.0,1654.0,397.0,home_win
1979-06-02,Scotland,Argentina,1.0,3.0,Friendly,False,1979,1790.0,1976.0,-186.0,away_win
1979-06-07,Norway,Scotland,0.0,4.0,UEFA Euro qualification,False,1979,1477.0,1790.0,-313.0,away_win
1979-06-10,Sweden,England,0.0,0.0,Friendly,False,1979,1679.0,2052.0,-373.0,draw
1979-06-13,Austria,England,4.0,3.0,Friendly,False,1979,1937.0,2052.0,-115.0,home_win
1979-06-13,New Zealand,Australia,1.0,0.0,Friendly,False,1979,1556.0,1620.0,-64.0,home_win
1979-06-16,South Korea,Japan,4.0,1.0,Friendly,False,1979,1825.0,1469.0,356.0,home_win
1979-06-28,Sweden,Norway,2.0,0.0,Nordic Championship,False,1979,1679.0,1477.0,202.0,home_win
1979-08-02,Brazil,Argentina,2.0,1.0,Copa América,False,1979,2051.0,1976.0,75.0,home_win
1979-08-15,Norway,Sweden,2.0,0.0,Nordic Championship,False,1979,1477.0,1679.0,-202.0,home_win
1979-08-23,Argentina,Brazil,2.0,2.0,Copa América,False,1979,1976.0,2051.0,-75.0,draw
1979-08-29,Austria,Norway,4.0,0.0,UEFA Euro qualification,False,1979,1937.0,1477.0,460.0,home_win
1979-08-29,Ecuador,Paraguay,1.0,2.0,Copa América,False,1979,1473.0,1782.0,-309.0,away_win
1979-09-05,Ecuador,Uruguay,2.0,1.0,Copa América,False,1979,1473.0,1654.0,-181.0,home_win
1979-09-05,Sweden,France,1.0,3.0,UEFA Euro qualification,False,1979,1679.0,1923.0,-244.0,away_win
1979-09-12,Germany,Argentina,2.0,1.0,Friendly,False,1979,2070.0,1976.0,94.0,home_win
1979-09-12,Norway,Belgium,1.0,2.0,UEFA Euro qualification,False,1979,1477.0,1896.0,-419.0,away_win
1979-09-13,Paraguay,Ecuador,2.0,0.0,Copa América,False,1979,1782.0,1473.0,309.0,home_win
1979-09-16,Uruguay,Ecuador,2.0,1.0,Copa América,False,1979,1654.0,1473.0,181.0,home_win
1979-09-20,Paraguay,Uruguay,0.0,0.0,Copa América,False,1979,1782.0,1654.0,128.0,draw
1979-09-26,Netherlands,Belgium,1.0,0.0,Friendly,False,1979,2042.0,1896.0,146.0,home_win
1979-09-26,Spain,Portugal,1.0,1.0,Friendly,False,1979,1894.0,1852.0,42.0,draw
1979-09-26,Uruguay,Paraguay,2.0,2.0,Copa América,False,1979,1654.0,1782.0,-128.0,draw
1979-10-10,France,United States,3.0,0.0,Friendly,False,1979,1923.0,1493.0,430.0,home_win
1979-10-17,Belgium,Portugal,2.0,0.0,UEFA Euro qualification,False,1979,1896.0,1852.0,44.0,home_win
1979-10-17,Scotland,Austria,1.0,1.0,UEFA Euro qualification,False,1979,1790.0,1937.0,-147.0,draw
1979-10-24,Paraguay,Brazil,2.0,1.0,Copa América,False,1979,1782.0,2051.0,-269.0,home_win
1979-10-31,Brazil,Paraguay,2.0,2.0,Copa América,False,1979,2051.0,1782.0,269.0,draw
1979-11-01,Portugal,Norway,3.0,1.0,UEFA Euro qualification,False,1979,1852.0,1477.0,375.0,home_win
1979-11-21,Belgium,Scotland,2.0,0.0,UEFA Euro qualification,False,1979,1896.0,1790.0,106.0,home_win
1979-11-21,Portugal,Austria,1.0,2.0,UEFA Euro qualification,False,1979,1852.0,1937.0,-85.0,away_win
1979-12-19,Scotland,Belgium,1.0,3.0,UEFA Euro qualification,False,1979,1790.0,1896.0,-106.0,away_win
1979-12-22,Germany,Turkey,2.0,0.0,UEFA Euro qualification,False,1979,2070.0,1672.0,398.0,home_win
1979-12-26,Tunisia,Senegal,3.0,1.0,Friendly,False,1979,1668.0,1562.0,106.0,home_win
1980-01-23,Spain,Netherlands,1.0,0.0,Friendly,False,1980,1846.0,1919.0,-73.0,home_win
1980-01-27,Ghana,Tunisia,4.0,1.0,Friendly,False,1980,1651.0,1661.0,-10.0,home_win
1980-01-30,Ivory Coast,Tunisia,1.0,1.0,Friendly,False,1980,1532.0,1661.0,-129.0,draw
1980-01-30,Saudi Arabia,South Korea,1.0,3.0,Friendly,False,1980,1430.0,1725.0,-295.0,away_win
1980-02-01,Saudi Arabia,South Korea,0.0,0.0,Friendly,False,1980,1430.0,1725.0,-295.0,draw
1980-02-12,Ivory Coast,Morocco,4.0,4.0,Friendly,False,1980,1532.0,1639.0,-107.0,draw
1980-02-25,Morocco,Senegal,3.0,2.0,Friendly,False,1980,1639.0,1540.0,99.0,home_win
1980-02-26,Mexico,South Korea,0.0,1.0,Friendly,True,1980,1674.0,1725.0,-51.0,away_win
1980-02-27,Morocco,Tunisia,0.0,0.0,Friendly,False,1980,1639.0,1661.0,-22.0,draw
1980-03-08,Egypt,Ivory Coast,2.0,1.0,African Cup of Nations,True,1980,1609.0,1532.0,77.0,home_win
1980-03-09,Algeria,Ghana,0.0,0.0,African Cup of Nations,True,1980,1671.0,1651.0,20.0,draw
1980-03-13,Algeria,Morocco,1.0,0.0,African Cup of Nations,True,1980,1671.0,1639.0,32.0,home_win
1980-03-16,Ghana,Morocco,0.0,1.0,African Cup of Nations,True,1980,1651.0,1639.0,12.0,away_win
1980-03-18,Belgium,Uruguay,2.0,0.0,Friendly,False,1980,1953.0,1733.0,220.0,home_win
1980-03-19,Algeria,Egypt,2.0,2.0,African Cup of Nations,True,1980,1671.0,1609.0,62.0,draw
1980-03-21,Egypt,Morocco,0.0,2.0,African Cup of Nations,True,1980,1609.0,1639.0,-30.0,away_win
1980-03-26,France,Netherlands,0.0,0.0,Friendly,False,1980,1929.0,1919.0,10.0,draw
1980-03-26,Scotland,Portugal,4.0,1.0,UEFA Euro qualification,False,1980,1795.0,1841.0,-46.0,home_win
1980-03-26,Spain,England,0.0,2.0,Friendly,False,1980,1846.0,1999.0,-153.0,away_win
1980-04-02,Germany,Austria,1.0,0.0,Friendly,False,1980,2124.0,1931.0,193.0,home_win
1980-04-05,Senegal,Tunisia,0.0,2.0,Friendly,False,1980,1540.0,1661.0,-121.0,away_win
1980-05-13,England,Argentina,3.0,1.0,Friendly,False,1980,1999.0,2001.0,-2.0,home_win
1980-05-21,Austria,Argentina,1.0,5.0,Friendly,False,1980,1931.0,2001.0,-70.0,away_win
1980-05-24,Scotland,England,0.0,2.0,British Home Championship,False,1980,1795.0,1999.0,-204.0,away_win
1980-05-31,Australia,England,1.0,2.0,Friendly,False,1980,1650.0,1999.0,-349.0,away_win
1980-06-08,Brazil,Mexico,2.0,0.0,Friendly,False,1980,2045.0,1674.0,371.0,home_win
1980-06-08,Tunisia,Morocco,0.0,1.0,Friendly,False,1980,1661.0,1639.0,22.0,away_win
1980-06-12,Belgium,England,1.0,1.0,UEFA Euro,True,1980,1953.0,1999.0,-46.0,draw
1980-06-14,Germany,Netherlands,3.0,2.0,UEFA Euro,True,1980,2124.0,1919.0,205.0,home_win
1980-06-15,Belgium,Spain,2.0,1.0,UEFA Euro,True,1980,1953.0,1846.0,107.0,home_win
1980-06-18,Spain,England,1.0,2.0,UEFA Euro,True,1980,1846.0,1999.0,-153.0,away_win
1980-06-22,Belgium,Germany,1.0,2.0,UEFA Euro,True,1980,1953.0,2124.0,-171.0,away_win
1980-06-22,Senegal,Morocco,0.0,1.0,FIFA World Cup qualification,False,1980,1540.0,1639.0,-99.0,away_win
1980-07-06,Morocco,Senegal,0.0,0.0,FIFA World Cup qualification,False,1980,1639.0,1540.0,99.0,draw
1980-08-20,New Zealand,Mexico,4.0,0.0,Friendly,False,1980,1464.0,1674.0,-210.0,home_win
1980-08-24,Australia,Mexico,2.0,2.0,Friendly,False,1980,1650.0,1674.0,-24.0,draw
1980-08-26,Australia,Mexico,1.0,1.0,Friendly,False,1980,1650.0,1674.0,-24.0,draw
1980-08-27,Brazil,Uruguay,1.0,0.0,Friendly,False,1980,2045.0,1733.0,312.0,home_win
1980-09-10,England,Norway,4.0,0.0,FIFA World Cup qualification,False,1980,1999.0,1550.0,449.0,home_win
1980-09-10,Sweden,Scotland,0.0,1.0,FIFA World Cup qualification,False,1980,1644.0,1795.0,-151.0,away_win
1980-09-10,Switzerland,Germany,2.0,3.0,Friendly,False,1980,1576.0,2124.0,-548.0,away_win
1980-09-12,Haiti,Curaçao,1.0,0.0,CONCACAF Championship qualification,False,1980,1548.0,1211.0,337.0,home_win
1980-09-15,Canada,New Zealand,4.0,0.0,Friendly,False,1980,1582.0,1464.0,118.0,home_win
1980-09-17,Canada,New Zealand,3.0,0.0,Friendly,False,1980,1582.0,1464.0,118.0,home_win
1980-09-19,Qatar,South Korea,0.0,2.0,AFC Asian Cup,True,1980,1180.0,1725.0,-545.0,away_win
